seed,scale,detail,roughness,lacunarity,distortion,instance_scale,light_altitude,light_azimuth,camera_dist,camera_azimuth,camera_polar,camera_target,camera_scale,valid,offset_x,offset_y,offset_z,color_0_r,color_0_g,color_0_b,color_1_r,color_1_g,color_1_b,color_2_r,color_2_g,color_2_b
2581,-0.1807133217971989,6.074975368253251,0.4448396790071883,0.3377700772735674,0.5688647239562927,8.961230730373288,0.4179044022457176,5.3688632006084855,200,0.6879679382957853,0.8579334279121971,"<Vector (0.0000, 0.0000, 0.0000)>",142.52575902006348,,-109123.22649963992,-506821.6770928285,-188121.29865605617,0.7431704849887966,0.343433899156138,0.0369602102191645,0.2243380380091234,0.9579964637922096,0.8506413695246706,0.0645810752388285,0.1251756860781367,0.1169294950802595
2582,-0.0229287908505854,6.180795068069985,0.8448120505221639,0.9249375254091404,2.2067417429220675,15.201838335789624,0.2708719119305383,1.7621614763516895,200,1.114466376392167,0.7336120836885219,"<Vector (0.0000, 0.0000, 0.0000)>",142.44971484651597,,-839379.2938521582,747449.0059514267,149635.2761050521,0.3881577383370141,0.1452565126521847,0.3511296049217919,0.4618250648094706,0.27989259355445,0.2684627152408183,0.423170815581036,0.1844513905555202,0.6756092036483831
2583,-0.1418620147560942,3.1684357847931555,0.1021994802743504,0.7359808843341287,2.541126911227233,9.07302556733034,0.5361628902930808,5.209828353169203,200,4.785106472439733,0.6131983591073187,"<Vector (0.0000, 0.0000, 0.0000)>",92.53599111651052,,-78815.66412511328,-352561.96341194084,-602869.239575363,0.0965906147647971,0.7286860216297169,0.5603223026920535,0.1054046242539893,0.0156955478248899,0.1280081602434912,0.1515961651283774,0.4640140466193106,0.3059904690539254
2584,-0.0997755468813063,4.246671157656418,0.1200603327694407,0.6393615935758641,1.53522484147534,11.976472876097214,0.532574064103141,5.881577628148054,200,1.539027927295237,1.0403120079384771,"<Vector (0.0000, 0.0000, 0.0000)>",61.58525370399944,,657351.9770436899,-406082.8717727889,292678.4591951573,0.0100950435183188,0.41027946074186,0.1872092635444784,0.0893504161362163,0.2640046059532981,0.399689009750941,0.0042387093455536,0.0117760479164477,0.0213100974079636
2585,-0.2191288779168895,10.016274656015508,0.4628727807800563,1.1558178459290167,2.7493040722781403,14.191230507904422,0.6023430314839349,3.1156035556621497,200,2.275731713732804,0.5356852876140398,"<Vector (0.0000, 0.0000, 0.0000)>",122.1158334339769,,-641498.5309073167,-942030.8111906956,-877557.8887235429,0.198859621813281,0.2071938159809186,0.2083030521623643,0.2965291260114977,0.2797808752412647,0.27469583000989,0.0580289916636715,0.2361535707498883,0.3597698420035049
2586,0.1022302480522472,2.762191128270466,0.4833768865989513,0.3965891406281538,3.409298360676112,8.31897798730534,0.4802219064528509,2.351878330181876,200,3.8555039206546255,0.7769614566248477,"<Vector (0.0000, 0.0000, 0.0000)>",74.28425444573429,,-737023.7170245611,-571308.9160562776,-791491.2760469647,0.1539776240619104,0.2580359627749823,0.4021941169697651,0.6343496337083881,0.5390402466397092,0.2924405877852821,0.3417027640197709,0.2755243634690501,0.3081804679057389
2587,0.0749441550804154,11.696028364566576,0.5693141980735718,0.8515152412133422,0.2365255122063234,7.8541874924370365,0.9047040970861456,3.520469078795154,200,2.327816380294656,0.8404363346590248,"<Vector (0.0000, 0.0000, 0.0000)>",97.41770886088608,,-706772.370551809,147997.25313081965,-97029.95393049985,0.731120410554745,0.8574299066240383,0.8348197560128141,0.0306896631465399,0.0282491198542157,0.0170988166155864,0.0696906950613556,0.1292386321230765,0.1117673078462434
2588,0.2269382778202326,2.878522126928389,0.6602290904917992,1.7761324924573234,0.4162804372555859,13.767803871306675,0.3350156452589631,1.3367406429959874,200,0.6017177679766411,0.4877541041887526,"<Vector (0.0000, 0.0000, 0.0000)>",50.27873544978908,,-161033.54508055444,-712008.3723126121,-27239.92368392612,0.3391762174675602,0.7190883320171648,0.3774843934491749,0.4417611679196045,0.2894704468350346,0.1922472590379616,0.6236022026913107,0.7624213547789583,0.7148636434557307
2589,-0.099159020390967,3.537521202921704,0.5014459711201527,0.905495061537574,2.558534454095889,6.888871028887576,0.2408915011149166,5.338241953625613,200,5.416811328271382,0.548962719194455,"<Vector (0.0000, 0.0000, 0.0000)>",64.86435966910831,,500527.6494606256,924883.638768734,-289461.5496260488,0.2298344900839032,0.5068037128159976,0.5395946216333739,0.2246806773209795,0.2607741214304537,0.3735354005900446,0.2469327812800232,0.777466238822293,0.5076792944796165
2590,-0.0430916128712614,4.56553138099501,0.9295756386457412,1.6755907513797783,3.382469485073511,15.556372793208292,0.2913466134260842,1.863850601596892,200,3.314059560679028,0.663471527162294,"<Vector (0.0000, 0.0000, 0.0000)>",64.30036042810082,,544732.4250903851,-542340.4538637146,-185244.8776300781,0.4046124122039587,0.3294511031207527,0.5780880270277421,0.7266298198280989,0.9426194806850458,0.6092693063561646,0.0257598612924321,0.3107142800826072,0.2914654255429486
2591,-0.1072713536953493,5.34107663131509,0.7394866815079024,1.5855905400342525,0.0218396986217395,15.214890122958124,0.5866031250126658,3.9782926266343073,200,5.4651576007137335,0.9942889357347892,"<Vector (0.0000, 0.0000, 0.0000)>",86.80783612065952,,-84212.26358487515,846332.1257340431,689546.4800036608,0.5394222213238962,0.4466373418344481,0.5091688439532525,0.9679531335592072,0.7425716490268135,0.416829748299462,0.1366689059927848,0.164839867884183,0.9383787215003614
2592,-0.0642995744312212,5.23481197309743,0.0624851808555478,0.0608543756421475,0.91172117727396,12.466529038135366,0.2334822126035098,5.649681707400781,200,5.387319901347666,0.4824283250818436,"<Vector (0.0000, 0.0000, 0.0000)>",92.96099886466207,,-622698.3968698238,513704.5181182432,-649491.7623860727,0.3791963937994785,0.2466684851383064,0.47436921145919,0.2321713860880462,0.0483092912799567,0.4394571991236495,0.078877434434312,0.3780216414603564,0.127686217699949
2593,0.04217881354422153,13.931085499952125,0.4327725340447589,1.0387642819118303,1.8287592154570036,13.2112706135663,0.43960996077034364,2.3791756009257043,200,2.6410955841203387,0.9896404656699973,"<Vector (0.0000, 0.0000, 0.0000)>",146.61978804298093,,-28014.24378141435,-498449.42585948016,184136.17013655603,0.2276622249001562,0.08171280444132453,0.1322015491351768,0.08923661235676907,0.6603880802394719,0.35354311330441335,0.22330940777436256,0.7772742544786753,0.7206032347139304
